entry,at,order
"Your hand is J♦, 7♥",2026-01-05T11:23:17.778Z,176761219777802
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (282363) | #5 ""zxc @ u341hEhZ9E"" (489150) | #6 ""Justin @ g0FfVCh6gI"" (111800) | #7 ""LIT @ Mw0SATaN53"" (260813) | #9 ""9917 @ Ek559oOV8c"" (161724)",2026-01-05T11:23:17.778Z,176761219777801
"-- starting hand #97 (id: 5texsrzbrkxx)  (No Limit Texas Hold'em) (dealer: ""9917 @ Ek559oOV8c"") --",2026-01-05T11:23:17.778Z,176761219777800
-- ending hand #96 --,2026-01-05T11:23:14.823Z,176761219482302
"""jho @ t3NhL8TnYz"" collected 12400 from pot",2026-01-05T11:23:14.823Z,176761219482301
"Uncalled bet of 9300 returned to ""jho @ t3NhL8TnYz""",2026-01-05T11:23:14.823Z,176761219482300
"""9917 @ Ek559oOV8c"" folds",2026-01-05T11:23:14.000Z,176761219400000
"""jho @ t3NhL8TnYz"" bets 9300",2026-01-05T11:23:12.648Z,176761219264800
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:23:09.442Z,176761218944200
"Flop:  [4♣, 3♣, K♦]",2026-01-05T11:23:05.963Z,176761218596300
"""9917 @ Ek559oOV8c"" calls 6000",2026-01-05T11:23:05.044Z,176761218504400
"""LIT @ Mw0SATaN53"" folds",2026-01-05T11:23:01.063Z,176761218106300
"""jho @ t3NhL8TnYz"" raises to 6000",2026-01-05T11:22:59.104Z,176761217910400
"""9917 @ Ek559oOV8c"" raises to 1600",2026-01-05T11:22:55.865Z,176761217586500
"""LIT @ Mw0SATaN53"" calls 400",2026-01-05T11:22:51.936Z,176761217193600
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:22:50.876Z,176761217087600
"""zxc @ u341hEhZ9E"" folds",2026-01-05T11:22:49.764Z,176761216976400
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2026-01-05T11:22:45.695Z,176761216569508
"""9917 @ Ek559oOV8c"" posts a small blind of 200",2026-01-05T11:22:45.695Z,176761216569507
"Your hand is Q♥, A♠",2026-01-05T11:22:45.695Z,176761216569502
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (275963) | #5 ""zxc @ u341hEhZ9E"" (489150) | #6 ""Justin @ g0FfVCh6gI"" (111800) | #7 ""LIT @ Mw0SATaN53"" (261213) | #9 ""9917 @ Ek559oOV8c"" (167724)",2026-01-05T11:22:45.695Z,176761216569501
"-- starting hand #96 (id: 2ltpjgq0620n)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-05T11:22:45.695Z,176761216569500
-- ending hand #95 --,2026-01-05T11:22:42.732Z,176761216273202
"""LIT @ Mw0SATaN53"" collected 4200 from pot",2026-01-05T11:22:42.732Z,176761216273201
"Uncalled bet of 4200 returned to ""LIT @ Mw0SATaN53""",2026-01-05T11:22:42.732Z,176761216273200
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:22:41.895Z,176761216189500
"""9917 @ Ek559oOV8c"" folds",2026-01-05T11:22:40.684Z,176761216068400
"""LIT @ Mw0SATaN53"" bets 4200",2026-01-05T11:22:38.084Z,176761215808400
"River: 3♣, 10♦, K♦, A♦ [K♣]",2026-01-05T11:22:34.477Z,176761215447700
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T11:22:33.645Z,176761215364500
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:22:31.344Z,176761215134400
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:22:30.159Z,176761215015900
"Turn: 3♣, 10♦, K♦ [A♦]",2026-01-05T11:22:28.074Z,176761214807400
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T11:22:27.221Z,176761214722100
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:22:25.431Z,176761214543100
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:22:23.244Z,176761214324400
"Flop:  [3♣, 10♦, K♦]",2026-01-05T11:22:21.605Z,176761214160500
"""9917 @ Ek559oOV8c"" calls 1400",2026-01-05T11:22:20.764Z,176761214076400
"""LIT @ Mw0SATaN53"" calls 1400",2026-01-05T11:22:17.282Z,176761213728200
"""Justin @ g0FfVCh6gI"" raises to 1400",2026-01-05T11:22:15.963Z,176761213596300
"""zxc @ u341hEhZ9E"" folds",2026-01-05T11:22:11.857Z,176761213185700
"""jho @ t3NhL8TnYz"" folds",2026-01-05T11:22:10.755Z,176761213075500
"""9917 @ Ek559oOV8c"" posts a big blind of 400",2026-01-05T11:22:08.915Z,176761212891508
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-05T11:22:08.915Z,176761212891507
"Your hand is 7♥, Q♦",2026-01-05T11:22:08.915Z,176761212891502
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (275963) | #5 ""zxc @ u341hEhZ9E"" (489150) | #6 ""Justin @ g0FfVCh6gI"" (113200) | #7 ""LIT @ Mw0SATaN53"" (258413) | #9 ""9917 @ Ek559oOV8c"" (169124)",2026-01-05T11:22:08.915Z,176761212891501
"-- starting hand #95 (id: nwkakpmshkpi)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T11:22:08.915Z,176761212891500
-- ending hand #94 --,2026-01-05T11:22:05.986Z,176761212598602
"""zxc @ u341hEhZ9E"" collected 1000 from pot",2026-01-05T11:22:05.986Z,176761212598601
"Uncalled bet of 1000 returned to ""zxc @ u341hEhZ9E""",2026-01-05T11:22:05.986Z,176761212598600
"""LIT @ Mw0SATaN53"" folds",2026-01-05T11:22:05.144Z,176761212514400
"""zxc @ u341hEhZ9E"" bets 1000",2026-01-05T11:22:04.021Z,176761212402100
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:22:01.437Z,176761212143700
"Flop:  [10♥, J♠, 7♠]",2026-01-05T11:21:58.783Z,176761211878300
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:21:57.970Z,176761211797000
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:21:56.752Z,176761211675200
"""zxc @ u341hEhZ9E"" calls 400",2026-01-05T11:21:55.678Z,176761211567800
"""jho @ t3NhL8TnYz"" folds",2026-01-05T11:21:53.806Z,176761211380600
"""9917 @ Ek559oOV8c"" folds",2026-01-05T11:21:52.726Z,176761211272600
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-05T11:21:45.275Z,176761210527508
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T11:21:45.275Z,176761210527507
"Your hand is 6♥, K♦",2026-01-05T11:21:45.275Z,176761210527502
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (275963) | #5 ""zxc @ u341hEhZ9E"" (488550) | #6 ""Justin @ g0FfVCh6gI"" (113400) | #7 ""LIT @ Mw0SATaN53"" (258813) | #9 ""9917 @ Ek559oOV8c"" (169124)",2026-01-05T11:21:45.275Z,176761210527501
"-- starting hand #94 (id: qw3qhuz30cv6)  (No Limit Texas Hold'em) (dealer: ""zxc @ u341hEhZ9E"") --",2026-01-05T11:21:45.275Z,176761210527500
-- ending hand #93 --,2026-01-05T11:21:42.356Z,176761210235602
"""zxc @ u341hEhZ9E"" collected 33000 from pot",2026-01-05T11:21:42.356Z,176761210235601
"Uncalled bet of 24750 returned to ""zxc @ u341hEhZ9E""",2026-01-05T11:21:42.356Z,176761210235600
"""jho @ t3NhL8TnYz"" folds",2026-01-05T11:21:41.520Z,176761210152000
"""zxc @ u341hEhZ9E"" bets 24750",2026-01-05T11:21:17.205Z,176761207720500
"Turn: 5♥, 10♠, Q♥ [2♣]",2026-01-05T11:21:13.118Z,176761207311800
"""jho @ t3NhL8TnYz"" calls 9900",2026-01-05T11:21:12.313Z,176761207231300
"""zxc @ u341hEhZ9E"" bets 9900",2026-01-05T11:21:01.499Z,176761206149900
"Flop:  [5♥, 10♠, Q♥]",2026-01-05T11:20:57.819Z,176761205781900
"""jho @ t3NhL8TnYz"" calls 6200",2026-01-05T11:20:57.009Z,176761205700900
"""9917 @ Ek559oOV8c"" folds",2026-01-05T11:20:51.205Z,176761205120500
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:20:49.817Z,176761204981700
"""zxc @ u341hEhZ9E"" raises to 6200",2026-01-05T11:20:48.686Z,176761204868600
"""jho @ t3NhL8TnYz"" raises to 1800",2026-01-05T11:20:46.289Z,176761204628900
"""9917 @ Ek559oOV8c"" calls 400",2026-01-05T11:20:42.540Z,176761204254000
"""LIT @ Mw0SATaN53"" folds",2026-01-05T11:20:41.493Z,176761204149300
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T11:20:40.195Z,176761204019508
"""zxc @ u341hEhZ9E"" posts a small blind of 200",2026-01-05T11:20:40.195Z,176761204019507
"Your hand is A♠, 3♠",2026-01-05T11:20:40.195Z,176761204019502
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (292063) | #5 ""zxc @ u341hEhZ9E"" (471650) | #6 ""Justin @ g0FfVCh6gI"" (113800) | #7 ""LIT @ Mw0SATaN53"" (258813) | #9 ""9917 @ Ek559oOV8c"" (169524)",2026-01-05T11:20:40.195Z,176761204019501
"-- starting hand #93 (id: 7n0tlvqrapsw)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-05T11:20:40.195Z,176761204019500
-- ending hand #92 --,2026-01-05T11:20:37.280Z,176761203728002
"""LIT @ Mw0SATaN53"" collected 13800 from pot",2026-01-05T11:20:37.280Z,176761203728001
"Uncalled bet of 13800 returned to ""LIT @ Mw0SATaN53""",2026-01-05T11:20:37.280Z,176761203728000
"""9917 @ Ek559oOV8c"" folds",2026-01-05T11:20:36.451Z,176761203645100
"""LIT @ Mw0SATaN53"" bets 13800",2026-01-05T11:20:34.890Z,176761203489000
"Turn: J♣, K♣, A♠ [9♠]",2026-01-05T11:20:31.947Z,176761203194700
"""jho @ t3NhL8TnYz"" folds",2026-01-05T11:20:31.106Z,176761203110600
"""9917 @ Ek559oOV8c"" calls 4600",2026-01-05T11:20:30.013Z,176761203001300
"""LIT @ Mw0SATaN53"" bets 4600",2026-01-05T11:20:25.807Z,176761202580700
"""jho @ t3NhL8TnYz"" checks",2026-01-05T11:20:22.667Z,176761202266700
"Flop:  [J♣, K♣, A♠]",2026-01-05T11:20:21.870Z,176761202187000
"""zxc @ u341hEhZ9E"" folds",2026-01-05T11:20:20.984Z,176761202098400
"""jho @ t3NhL8TnYz"" calls 1400",2026-01-05T11:20:19.936Z,176761201993600
"""9917 @ Ek559oOV8c"" calls 1400",2026-01-05T11:20:18.634Z,176761201863400
"""LIT @ Mw0SATaN53"" raises to 1400",2026-01-05T11:20:08.458Z,176761200845800
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:20:06.291Z,176761200629100
"""zxc @ u341hEhZ9E"" posts a big blind of 400",2026-01-05T11:20:04.735Z,176761200473508
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2026-01-05T11:20:04.735Z,176761200473507
"Your hand is 9♥, 7♠",2026-01-05T11:20:04.735Z,176761200473502
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (293463) | #5 ""zxc @ u341hEhZ9E"" (472050) | #6 ""Justin @ g0FfVCh6gI"" (113800) | #7 ""LIT @ Mw0SATaN53"" (251013) | #9 ""9917 @ Ek559oOV8c"" (175524)",2026-01-05T11:20:04.735Z,176761200473501
"-- starting hand #92 (id: b7xncw8rhiyg)  (No Limit Texas Hold'em) (dealer: ""9917 @ Ek559oOV8c"") --",2026-01-05T11:20:04.735Z,176761200473500
-- ending hand #91 --,2026-01-05T11:19:58.716Z,176761199871602
"""9917 @ Ek559oOV8c"" collected 44361 from pot with Two Pair, K's & 8's (combination: K♥, K♦, 8♠, 8♥, A♣)",2026-01-05T11:19:58.716Z,176761199871601
"""9917 @ Ek559oOV8c"" shows a K♥, A♣.",2026-01-05T11:19:58.716Z,176761199871600
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:19:57.875Z,176761199787500
"""jho @ t3NhL8TnYz"" checks",2026-01-05T11:19:56.271Z,176761199627100
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:19:41.687Z,176761198168700
"River: K♦, 8♠, 3♦, 8♥ [4♠]",2026-01-05T11:19:37.900Z,176761197790000
"""9917 @ Ek559oOV8c"" calls 10237",2026-01-05T11:19:37.031Z,176761197703100
"""LIT @ Mw0SATaN53"" calls 10237",2026-01-05T11:19:26.893Z,176761196689300
"""jho @ t3NhL8TnYz"" bets 10237",2026-01-05T11:19:22.873Z,176761196287300
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:19:20.736Z,176761196073600
"Turn: K♦, 8♠, 3♦ [8♥]",2026-01-05T11:19:18.998Z,176761195899800
"""jho @ t3NhL8TnYz"" calls 3150",2026-01-05T11:19:18.183Z,176761195818300
"""9917 @ Ek559oOV8c"" calls 3150",2026-01-05T11:19:15.386Z,176761195538600
"""LIT @ Mw0SATaN53"" bets 3150",2026-01-05T11:19:12.819Z,176761195281900
"""jho @ t3NhL8TnYz"" checks",2026-01-05T11:19:10.518Z,176761195051800
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:19:09.326Z,176761194932600
"Flop:  [K♦, 8♠, 3♦]",2026-01-05T11:19:06.790Z,176761194679000
"""jho @ t3NhL8TnYz"" calls 1400",2026-01-05T11:19:05.979Z,176761194597900
"""9917 @ Ek559oOV8c"" calls 1400",2026-01-05T11:19:03.011Z,176761194301100
"""LIT @ Mw0SATaN53"" raises to 1400",2026-01-05T11:19:01.666Z,176761194166600
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:18:59.359Z,176761193935900
"""zxc @ u341hEhZ9E"" folds",2026-01-05T11:18:58.270Z,176761193827000
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2026-01-05T11:18:54.658Z,176761193465808
"""9917 @ Ek559oOV8c"" posts a small blind of 200",2026-01-05T11:18:54.658Z,176761193465807
"Your hand is 4♦, 10♦",2026-01-05T11:18:54.658Z,176761193465802
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (308250) | #5 ""zxc @ u341hEhZ9E"" (472050) | #6 ""Justin @ g0FfVCh6gI"" (113800) | #7 ""LIT @ Mw0SATaN53"" (265800) | #9 ""9917 @ Ek559oOV8c"" (145950)",2026-01-05T11:18:54.658Z,176761193465801
"-- starting hand #91 (id: ewny6qhynsqz)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-05T11:18:54.658Z,176761193465800
-- ending hand #90 --,2026-01-05T11:18:51.695Z,176761193169502
"""LIT @ Mw0SATaN53"" collected 3200 from pot",2026-01-05T11:18:51.695Z,176761193169501
"Uncalled bet of 3200 returned to ""LIT @ Mw0SATaN53""",2026-01-05T11:18:51.695Z,176761193169500
"""9917 @ Ek559oOV8c"" folds",2026-01-05T11:18:50.860Z,176761193086000
"""LIT @ Mw0SATaN53"" bets 3200",2026-01-05T11:18:49.772Z,176761192977200
"Flop:  [4♠, 4♥, 5♦]",2026-01-05T11:18:47.176Z,176761192717600
"""9917 @ Ek559oOV8c"" calls 1600",2026-01-05T11:18:46.316Z,176761192631600
"""LIT @ Mw0SATaN53"" raises to 1600",2026-01-05T11:18:41.885Z,176761192188500
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:18:39.242Z,176761191924200
"""zxc @ u341hEhZ9E"" folds",2026-01-05T11:18:38.154Z,176761191815400
"""jho @ t3NhL8TnYz"" folds",2026-01-05T11:18:36.797Z,176761191679700
"""9917 @ Ek559oOV8c"" posts a big blind of 400",2026-01-05T11:18:35.048Z,176761191504808
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-05T11:18:35.048Z,176761191504807
"Your hand is 5♠, 8♥",2026-01-05T11:18:35.048Z,176761191504802
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (308250) | #5 ""zxc @ u341hEhZ9E"" (472050) | #6 ""Justin @ g0FfVCh6gI"" (113800) | #7 ""LIT @ Mw0SATaN53"" (264200) | #9 ""9917 @ Ek559oOV8c"" (147550)",2026-01-05T11:18:35.048Z,176761191504801
"-- starting hand #90 (id: 8tvverobpynh)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T11:18:35.048Z,176761191504800
-- ending hand #89 --,2026-01-05T11:18:29.040Z,176761190904002
"""Justin @ g0FfVCh6gI"" collected 6000 from pot with Pair, 2's (combination: 2♣, 2♦, A♣, Q♦, J♠)",2026-01-05T11:18:29.040Z,176761190904001
"""Justin @ g0FfVCh6gI"" shows a Q♦, A♣.",2026-01-05T11:18:29.040Z,176761190904000
"""9917 @ Ek559oOV8c"" calls 1200",2026-01-05T11:18:28.221Z,176761190822100
"""Justin @ g0FfVCh6gI"" bets 1200",2026-01-05T11:18:25.572Z,176761190557200
"River: J♠, 9♦, 2♣, 5♣ [2♦]",2026-01-05T11:18:20.960Z,176761190096000
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:18:20.146Z,176761190014600
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T11:18:18.879Z,176761189887900
"Turn: J♠, 9♦, 2♣ [5♣]",2026-01-05T11:18:17.069Z,176761189706900
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:18:16.260Z,176761189626000
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T11:18:14.812Z,176761189481200
"Flop:  [J♠, 9♦, 2♣]",2026-01-05T11:18:11.220Z,176761189122000
"""9917 @ Ek559oOV8c"" calls 1600",2026-01-05T11:18:10.327Z,176761189032700
"""LIT @ Mw0SATaN53"" folds",2026-01-05T11:18:07.057Z,176761188705700
"""Justin @ g0FfVCh6gI"" raises to 1600",2026-01-05T11:18:05.940Z,176761188594000
"""zxc @ u341hEhZ9E"" folds",2026-01-05T11:18:03.050Z,176761188305000
"""jho @ t3NhL8TnYz"" folds",2026-01-05T11:18:01.784Z,176761188178400
"""9917 @ Ek559oOV8c"" calls 400",2026-01-05T11:18:00.627Z,176761188062700
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-05T11:17:54.622Z,176761187462208
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T11:17:54.622Z,176761187462207
"Your hand is J♦, 4♣",2026-01-05T11:17:54.622Z,176761187462202
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (308250) | #5 ""zxc @ u341hEhZ9E"" (472050) | #6 ""Justin @ g0FfVCh6gI"" (110600) | #7 ""LIT @ Mw0SATaN53"" (264600) | #9 ""9917 @ Ek559oOV8c"" (150350)",2026-01-05T11:17:54.622Z,176761187462201
"-- starting hand #89 (id: lhdo6jjycjye)  (No Limit Texas Hold'em) (dealer: ""zxc @ u341hEhZ9E"") --",2026-01-05T11:17:54.622Z,176761187462200
-- ending hand #88 --,2026-01-05T11:17:48.617Z,176761186861703
"""9917 @ Ek559oOV8c"" collected 19500 from pot with A High (combination: A♠, Q♥, J♥, 8♥, 6♥)",2026-01-05T11:17:48.617Z,176761186861702
"""9917 @ Ek559oOV8c"" shows a 8♥, A♠.",2026-01-05T11:17:48.617Z,176761186861701
"""LIT @ Mw0SATaN53"" shows a 8♠, 10♥.",2026-01-05T11:17:48.617Z,176761186861700
"""jho @ t3NhL8TnYz"" checks",2026-01-05T11:17:47.804Z,176761186780400
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:17:46.632Z,176761186663200
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:17:45.461Z,176761186546100
"River: 6♥, Q♥, 3♣, J♥ [4♦]",2026-01-05T11:17:43.698Z,176761186369800
"""9917 @ Ek559oOV8c"" calls 4500",2026-01-05T11:17:42.856Z,176761186285600
"""LIT @ Mw0SATaN53"" calls 4500",2026-01-05T11:17:41.567Z,176761186156700
"""jho @ t3NhL8TnYz"" bets 4500",2026-01-05T11:17:40.257Z,176761186025700
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:17:36.947Z,176761185694700
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:17:35.619Z,176761185561900
"Turn: 6♥, Q♥, 3♣ [J♥]",2026-01-05T11:17:34.564Z,176761185456400
"""jho @ t3NhL8TnYz"" checks",2026-01-05T11:17:33.744Z,176761185374400
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:17:32.187Z,176761185218700
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:17:30.302Z,176761185030200
"Flop:  [6♥, Q♥, 3♣]",2026-01-05T11:17:28.559Z,176761184855900
"""LIT @ Mw0SATaN53"" calls 1800",2026-01-05T11:17:27.736Z,176761184773600
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:17:26.289Z,176761184628900
"""zxc @ u341hEhZ9E"" folds",2026-01-05T11:17:25.041Z,176761184504100
"""jho @ t3NhL8TnYz"" calls 1800",2026-01-05T11:17:23.975Z,176761184397500
"""9917 @ Ek559oOV8c"" raises to 1800",2026-01-05T11:17:22.646Z,176761184264600
"""LIT @ Mw0SATaN53"" calls 400",2026-01-05T11:17:04.005Z,176761182400500
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T11:17:02.677Z,176761182267708
"""zxc @ u341hEhZ9E"" posts a small blind of 200",2026-01-05T11:17:02.677Z,176761182267707
"Your hand is 10♦, 7♥",2026-01-05T11:17:02.677Z,176761182267702
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (314550) | #5 ""zxc @ u341hEhZ9E"" (472250) | #6 ""Justin @ g0FfVCh6gI"" (111000) | #7 ""LIT @ Mw0SATaN53"" (270900) | #9 ""9917 @ Ek559oOV8c"" (137150)",2026-01-05T11:17:02.677Z,176761182267701
"-- starting hand #88 (id: 7tivjlhhejhj)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-05T11:17:02.677Z,176761182267700
-- ending hand #87 --,2026-01-05T11:16:56.670Z,176761181667002
"""jho @ t3NhL8TnYz"" collected 23000 from pot with Pair, A's (combination: A♥, A♣, K♣, 10♥, 7♥)",2026-01-05T11:16:56.670Z,176761181667001
"""jho @ t3NhL8TnYz"" shows a 2♦, A♥.",2026-01-05T11:16:56.670Z,176761181667000
"""zxc @ u341hEhZ9E"" calls 8500",2026-01-05T11:16:55.846Z,176761181584600
"""jho @ t3NhL8TnYz"" bets 8500",2026-01-05T11:16:53.287Z,176761181328700
"River: 3♠, 7♥, 10♥, A♣ [K♣]",2026-01-05T11:16:47.202Z,176761180720200
"""zxc @ u341hEhZ9E"" calls 1800",2026-01-05T11:16:46.340Z,176761180634000
"""jho @ t3NhL8TnYz"" bets 1800",2026-01-05T11:16:42.978Z,176761180297800
"Turn: 3♠, 7♥, 10♥ [A♣]",2026-01-05T11:16:40.710Z,176761180071000
"""zxc @ u341hEhZ9E"" checks",2026-01-05T11:16:39.902Z,176761179990200
"""jho @ t3NhL8TnYz"" checks",2026-01-05T11:16:37.663Z,176761179766300
"Flop:  [3♠, 7♥, 10♥]",2026-01-05T11:16:33.879Z,176761179387900
"""zxc @ u341hEhZ9E"" calls 1200",2026-01-05T11:16:33.038Z,176761179303800
"""jho @ t3NhL8TnYz"" raises to 1200",2026-01-05T11:16:30.340Z,176761179034000
"""9917 @ Ek559oOV8c"" folds",2026-01-05T11:16:28.368Z,176761178836800
"""LIT @ Mw0SATaN53"" folds",2026-01-05T11:16:20.558Z,176761178055800
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:16:19.347Z,176761177934700
"""zxc @ u341hEhZ9E"" posts a big blind of 400",2026-01-05T11:16:18.147Z,176761177814708
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2026-01-05T11:16:18.147Z,176761177814707
"Your hand is 2♦, A♥",2026-01-05T11:16:18.147Z,176761177814702
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (303050) | #5 ""zxc @ u341hEhZ9E"" (483750) | #6 ""Justin @ g0FfVCh6gI"" (111000) | #7 ""LIT @ Mw0SATaN53"" (270900) | #9 ""9917 @ Ek559oOV8c"" (137150)",2026-01-05T11:16:18.147Z,176761177814701
"-- starting hand #87 (id: tkoecikwjrn2)  (No Limit Texas Hold'em) (dealer: ""9917 @ Ek559oOV8c"") --",2026-01-05T11:16:18.147Z,176761177814700
-- ending hand #86 --,2026-01-05T11:16:12.144Z,176761177214403
"""LIT @ Mw0SATaN53"" collected 12000 from pot with Pair, 10's (combination: 10♣, 10♠, A♣, 9♥, 8♥)",2026-01-05T11:16:12.144Z,176761177214402
"""LIT @ Mw0SATaN53"" shows a 10♣, 8♥.",2026-01-05T11:16:12.144Z,176761177214401
"""jho @ t3NhL8TnYz"" shows a 5♥, 10♥.",2026-01-05T11:16:12.144Z,176761177214400
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:16:11.330Z,176761177133000
"""jho @ t3NhL8TnYz"" checks",2026-01-05T11:16:09.983Z,176761176998300
"River: 7♣, 4♣, 10♠, A♣ [9♥]",2026-01-05T11:16:04.943Z,176761176494300
"""LIT @ Mw0SATaN53"" checks",2026-01-05T11:16:04.135Z,176761176413500
"""jho @ t3NhL8TnYz"" checks",2026-01-05T11:16:02.725Z,176761176272500
"Turn: 7♣, 4♣, 10♠ [A♣]",2026-01-05T11:16:00.862Z,176761176086200
"""9917 @ Ek559oOV8c"" folds",2026-01-05T11:16:00.053Z,176761176005300
"""LIT @ Mw0SATaN53"" calls 3600",2026-01-05T11:15:53.149Z,176761175314900
"""jho @ t3NhL8TnYz"" bets 3600",2026-01-05T11:15:51.884Z,176761175188400
"""9917 @ Ek559oOV8c"" checks",2026-01-05T11:15:49.530Z,176761174953000
"Flop:  [7♣, 4♣, 10♠]",2026-01-05T11:15:38.308Z,176761173830800
"""LIT @ Mw0SATaN53"" calls 1600",2026-01-05T11:15:37.448Z,176761173744800
"""jho @ t3NhL8TnYz"" calls 1600",2026-01-05T11:15:36.326Z,176761173632600
"""9917 @ Ek559oOV8c"" raises to 1600",2026-01-05T11:15:34.571Z,176761173457100
"""LIT @ Mw0SATaN53"" calls 400",2026-01-05T11:15:31.611Z,176761173161100
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T11:15:30.450Z,176761173045000
"""zxc @ u341hEhZ9E"" folds",2026-01-05T11:15:29.400Z,176761172940000
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2026-01-05T11:15:28.198Z,176761172819808
"""9917 @ Ek559oOV8c"" posts a small blind of 200",2026-01-05T11:15:28.198Z,176761172819807
"Your hand is 5♥, 10♥",2026-01-05T11:15:28.198Z,176761172819802
"Player stacks: #3 ""jho @ t3NhL8TnYz"" (308250) | #5 ""zxc @ u341hEhZ9E"" (483750) | #6 ""Justin @ g0FfVCh6gI"" (111000) | #7 ""LIT @ Mw0SATaN53"" (264100) | #9 ""9917 @ Ek559oOV8c"" (138750)",2026-01-05T11:15:28.198Z,176761172819801
"-- starting hand #86 (id: glwddyoxbyt0)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-05T11:15:28.198Z,176761172819800
-- ending hand #85 --,2026-01-05T11:15:25.293Z,176761172529302
"""zxc @ u341hEhZ9E"" collected 13200 from pot",2026-01-05T11:15:25.293Z,176761172529301
"Uncalled bet of 13200 returned to ""zxc @ u341hEhZ9E""",2026-01-05T11:15:25.293Z,176761172529300
"""jho @ t3NhL8TnYz"" folds",2026-01-05T11:15:24.427Z,176761172442700
"""zxc @ u341hEhZ9E"" bets 13200",2026-01-05T11:15:23.021Z,176761172302100
"""jho @ t3NhL8TnYz"" checks",2026-01-05T11:15:19.549Z,176761171954900
"Turn: 7♠, 8♣, 4♣ [4♦]",2026-01-05T11:15:18.689Z,176761171868900
"""jho @ t3NhL8TnYz"" calls 4400",2026-01-05T11:15:17.783Z,176761171778300
