entry,at,order
"-- starting hand #169 (id: 5m2xfikgon9n)  (No Limit Texas Hold'em) (dealer: ""black @ e2LT3dd3Tx"") --",2026-01-03T11:15:00.512Z,176743890051200
"-- ending hand #168 --",2026-01-03T11:14:57.452Z,176743889745202
"""Z9Z9 @ xswHkyUXqL"" collected 9600 from pot with Straight, 6 High (combination: 6♠, 5♣, 4♦, 3♦, 2♦)",2026-01-03T11:14:57.452Z,176743889745201
"""Z9Z9 @ xswHkyUXqL"" shows a 3♦, 4♦.",2026-01-03T11:14:57.452Z,176743889745200
"""black @ e2LT3dd3Tx"" calls 2400",2026-01-03T11:14:56.557Z,176743889655700
"""Z9Z9 @ xswHkyUXqL"" bets 2400",2026-01-03T11:14:54.989Z,176743889498900
"""black @ e2LT3dd3Tx"" checks",2026-01-03T11:14:51.614Z,176743889161400
"River: 8♣, 5♣, 6♠, 6♦ [2♦]",2026-01-03T11:14:49.693Z,176743888969300
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T11:14:48.877Z,176743888887700
"""black @ e2LT3dd3Tx"" checks",2026-01-03T11:14:47.532Z,176743888753200
"Turn: 8♣, 5♣, 6♠ [6♦]",2026-01-03T11:14:43.888Z,176743888388800
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T11:14:43.079Z,176743888307900
"""black @ e2LT3dd3Tx"" checks",2026-01-03T11:14:41.527Z,176743888152700
"Flop:  [8♣, 5♣, 6♠]",2026-01-03T11:14:37.436Z,176743887743600
"""LIT @ Mw0SATaN53"" folds",2026-01-03T11:14:36.576Z,176743887657600
"""Z9Z9 @ xswHkyUXqL"" calls 2000",2026-01-03T11:14:35.494Z,176743887549400
"""zxc @ uaMcxyz0Rj"" folds",2026-01-03T11:14:32.103Z,176743887210300
"""black @ e2LT3dd3Tx"" raises to 2000",2026-01-03T11:14:30.800Z,176743887080000
"""LIT @ Mw0SATaN53"" calls 400",2026-01-03T11:14:27.970Z,176743886797000
"""Z9Z9 @ xswHkyUXqL"" calls 400",2026-01-03T11:14:26.849Z,176743886684900
"""zxc @ uaMcxyz0Rj"" posts a big blind of 400",2026-01-03T11:14:23.832Z,176743886383207
"""black @ e2LT3dd3Tx"" posts a small blind of 200",2026-01-03T11:14:23.832Z,176743886383206
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (154285) | #2 ""black @ e2LT3dd3Tx"" (107800) | #8 ""zxc @ uaMcxyz0Rj"" (149400) | #10 ""Z9Z9 @ xswHkyUXqL"" (188515)",2026-01-03T11:14:23.832Z,176743886383201
"-- starting hand #168 (id: bksc0lm9igog)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-03T11:14:23.832Z,176743886383200
"-- ending hand #167 --",2026-01-03T11:14:20.870Z,176743886087002
"""LIT @ Mw0SATaN53"" collected 2400 from pot",2026-01-03T11:14:20.870Z,176743886087001
"Uncalled bet of 2400 returned to ""LIT @ Mw0SATaN53""",2026-01-03T11:14:20.870Z,176743886087000
"""black @ e2LT3dd3Tx"" folds",2026-01-03T11:14:20.055Z,176743886005500
"""LIT @ Mw0SATaN53"" bets 2400",2026-01-03T11:14:18.148Z,176743885814800
"Flop:  [5♣, 6♦, 10♣]",2026-01-03T11:14:14.914Z,176743885491400
"""black @ e2LT3dd3Tx"" calls 1200",2026-01-03T11:14:14.066Z,176743885406600
"""LIT @ Mw0SATaN53"" raises to 1200",2026-01-03T11:14:12.673Z,176743885267300
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T11:14:10.475Z,176743885047500
"""zxc @ uaMcxyz0Rj"" folds",2026-01-03T11:14:09.288Z,176743884928800
"""black @ e2LT3dd3Tx"" posts a big blind of 400",2026-01-03T11:14:08.019Z,176743884801907
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-03T11:14:08.019Z,176743884801906
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (153085) | #2 ""black @ e2LT3dd3Tx"" (109000) | #8 ""zxc @ uaMcxyz0Rj"" (149400) | #10 ""Z9Z9 @ xswHkyUXqL"" (188515)",2026-01-03T11:14:08.019Z,176743884801901
"-- starting hand #167 (id: yr4ea55z0ony)  (No Limit Texas Hold'em) (dealer: ""Z9Z9 @ xswHkyUXqL"") --",2026-01-03T11:14:08.019Z,176743884801900
"-- ending hand #166 --",2026-01-03T11:14:05.101Z,176743884510102
"""Z9Z9 @ xswHkyUXqL"" collected 800 from pot",2026-01-03T11:14:05.101Z,176743884510101
"Uncalled bet of 800 returned to ""Z9Z9 @ xswHkyUXqL""",2026-01-03T11:14:05.101Z,176743884510100
"""LIT @ Mw0SATaN53"" folds",2026-01-03T11:14:04.250Z,176743884425000
"""Z9Z9 @ xswHkyUXqL"" bets 800",2026-01-03T11:14:03.056Z,176743884305600
"Turn: K♠, J♦, 4♦ [A♦]",2026-01-03T11:14:00.424Z,176743884042400
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:13:59.605Z,176743883960500
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T11:13:58.476Z,176743883847600
"Flop:  [K♠, J♦, 4♦]",2026-01-03T11:13:55.930Z,176743883593000
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:13:55.105Z,176743883510500
"""Z9Z9 @ xswHkyUXqL"" calls 400",2026-01-03T11:13:53.999Z,176743883399900
"""zxc @ uaMcxyz0Rj"" folds",2026-01-03T11:13:50.629Z,176743883062900
"""black @ e2LT3dd3Tx"" folds",2026-01-03T11:13:49.546Z,176743882954600
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-03T11:13:48.527Z,176743882852707
"""Z9Z9 @ xswHkyUXqL"" posts a small blind of 200",2026-01-03T11:13:48.527Z,176743882852706
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (153485) | #2 ""black @ e2LT3dd3Tx"" (109000) | #8 ""zxc @ uaMcxyz0Rj"" (149400) | #10 ""Z9Z9 @ xswHkyUXqL"" (188115)",2026-01-03T11:13:48.527Z,176743882852701
"-- starting hand #166 (id: dkaxxie8ipzj)  (No Limit Texas Hold'em) (dealer: ""zxc @ uaMcxyz0Rj"") --",2026-01-03T11:13:48.527Z,176743882852700
"-- ending hand #165 --",2026-01-03T11:13:45.583Z,176743882558302
"""LIT @ Mw0SATaN53"" collected 4200 from pot",2026-01-03T11:13:45.583Z,176743882558301
"Uncalled bet of 4200 returned to ""LIT @ Mw0SATaN53""",2026-01-03T11:13:45.583Z,176743882558300
"""black @ e2LT3dd3Tx"" folds",2026-01-03T11:13:44.735Z,176743882473500
"""LIT @ Mw0SATaN53"" bets 4200",2026-01-03T11:13:43.101Z,176743882310100
"Turn: 7♥, 9♣, K♣ [5♣]",2026-01-03T11:13:39.456Z,176743881945600
"""black @ e2LT3dd3Tx"" checks",2026-01-03T11:13:38.653Z,176743881865300
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:13:37.088Z,176743881708800
"Flop:  [7♥, 9♣, K♣]",2026-01-03T11:13:35.319Z,176743881531900
"""LIT @ Mw0SATaN53"" calls 1800",2026-01-03T11:13:34.517Z,176743881451700
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T11:13:33.359Z,176743881335900
"""zxc @ uaMcxyz0Rj"" folds",2026-01-03T11:13:32.004Z,176743881200400
"""black @ e2LT3dd3Tx"" raises to 1800",2026-01-03T11:13:30.864Z,176743881086400
"""LIT @ Mw0SATaN53"" calls 400",2026-01-03T11:13:28.490Z,176743880849000
"""Z9Z9 @ xswHkyUXqL"" posts a big blind of 400",2026-01-03T11:13:25.098Z,176743880509807
"""zxc @ uaMcxyz0Rj"" posts a small blind of 200",2026-01-03T11:13:25.098Z,176743880509806
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (151085) | #2 ""black @ e2LT3dd3Tx"" (110800) | #8 ""zxc @ uaMcxyz0Rj"" (149600) | #10 ""Z9Z9 @ xswHkyUXqL"" (188515)",2026-01-03T11:13:25.098Z,176743880509801
"-- starting hand #165 (id: crup5elogpoa)  (No Limit Texas Hold'em) (dealer: ""black @ e2LT3dd3Tx"") --",2026-01-03T11:13:25.098Z,176743880509800
"-- ending hand #164 --",2026-01-03T11:13:22.167Z,176743880216702
"""Z9Z9 @ xswHkyUXqL"" collected 1200 from pot",2026-01-03T11:13:22.167Z,176743880216701
"Uncalled bet of 1200 returned to ""Z9Z9 @ xswHkyUXqL""",2026-01-03T11:13:22.167Z,176743880216700
"""zxc @ uaMcxyz0Rj"" folds",2026-01-03T11:13:21.355Z,176743880135500
"""black @ e2LT3dd3Tx"" folds",2026-01-03T11:13:20.219Z,176743880021900
"""Z9Z9 @ xswHkyUXqL"" bets 1200",2026-01-03T11:13:18.319Z,176743879831900
"""zxc @ uaMcxyz0Rj"" checks",2026-01-03T11:13:14.809Z,176743879480900
"""black @ e2LT3dd3Tx"" checks",2026-01-03T11:13:13.493Z,176743879349300
"Flop:  [3♣, J♦, 10♥]",2026-01-03T11:13:12.045Z,176743879204500
"""zxc @ uaMcxyz0Rj"" checks",2026-01-03T11:13:11.221Z,176743879122100
"""black @ e2LT3dd3Tx"" calls 400",2026-01-03T11:13:10.143Z,176743879014300
"""LIT @ Mw0SATaN53"" folds",2026-01-03T11:13:08.340Z,176743878834000
"""Z9Z9 @ xswHkyUXqL"" calls 400",2026-01-03T11:13:07.255Z,176743878725500
"""zxc @ uaMcxyz0Rj"" posts a big blind of 400",2026-01-03T11:12:56.429Z,176743877642908
"""black @ e2LT3dd3Tx"" posts a small blind of 200",2026-01-03T11:12:56.429Z,176743877642907
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (151085) | #2 ""black @ e2LT3dd3Tx"" (111200) | #8 ""zxc @ uaMcxyz0Rj"" (150000) | #10 ""Z9Z9 @ xswHkyUXqL"" (187715)",2026-01-03T11:12:56.429Z,176743877642902
"-- starting hand #164 (id: hijlyozydtbf)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-03T11:12:56.429Z,176743877642901
"The player ""zxc @ uaMcxyz0Rj"" joined the game with a stack of 150000.",2026-01-03T11:12:56.429Z,176743877642900
"-- ending hand #163 --",2026-01-03T11:12:53.513Z,176743877351302
"""black @ e2LT3dd3Tx"" collected 12000 from pot",2026-01-03T11:12:53.513Z,176743877351301
"Uncalled bet of 6000 returned to ""black @ e2LT3dd3Tx""",2026-01-03T11:12:53.513Z,176743877351300
"""LIT @ Mw0SATaN53"" folds",2026-01-03T11:12:52.690Z,176743877269000
"""black @ e2LT3dd3Tx"" bets 6000",2026-01-03T11:12:50.191Z,176743877019100
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:12:46.697Z,176743876669700
"Turn: A♥, 9♦, 6♦ [8♦]",2026-01-03T11:12:44.070Z,176743876407000
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T11:12:43.225Z,176743876322500
"""black @ e2LT3dd3Tx"" calls 3600",2026-01-03T11:12:41.579Z,176743876157900
"""LIT @ Mw0SATaN53"" bets 3600",2026-01-03T11:12:39.561Z,176743875956100
"Flop:  [A♥, 9♦, 6♦]",2026-01-03T11:12:35.997Z,176743875599700
"""Z9Z9 @ xswHkyUXqL"" calls 1600",2026-01-03T11:12:35.175Z,176743875517500
"""black @ e2LT3dd3Tx"" calls 1600",2026-01-03T11:12:33.424Z,176743875342400
"""LIT @ Mw0SATaN53"" raises to 1600",2026-01-03T11:12:31.439Z,176743875143900
"The admin approved the player ""zxc @ uaMcxyz0Rj"" participation with a stack of 150000.",2026-01-03T11:12:28.870Z,176743874887000
"""Z9Z9 @ xswHkyUXqL"" calls 400",2026-01-03T11:12:27.227Z,176743874722700
"The player ""zxc @ uaMcxyz0Rj"" requested a seat.",2026-01-03T11:12:26.399Z,176743874639900
"""black @ e2LT3dd3Tx"" posts a big blind of 400",2026-01-03T11:12:25.697Z,176743874569706
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-03T11:12:25.697Z,176743874569705
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (156285) | #2 ""black @ e2LT3dd3Tx"" (104400) | #10 ""Z9Z9 @ xswHkyUXqL"" (189315)",2026-01-03T11:12:25.697Z,176743874569701
"-- starting hand #163 (id: a6hzaocy2l58)  (No Limit Texas Hold'em) (dealer: ""Z9Z9 @ xswHkyUXqL"") --",2026-01-03T11:12:25.697Z,176743874569700
"-- ending hand #162 --",2026-01-03T11:12:22.790Z,176743874279002
"""Z9Z9 @ xswHkyUXqL"" collected 800 from pot",2026-01-03T11:12:22.790Z,176743874279001
"Uncalled bet of 800 returned to ""Z9Z9 @ xswHkyUXqL""",2026-01-03T11:12:22.790Z,176743874279000
"""LIT @ Mw0SATaN53"" folds",2026-01-03T11:12:21.913Z,176743874191300
"""Z9Z9 @ xswHkyUXqL"" raises to 1200",2026-01-03T11:12:20.710Z,176743874071000
"""black @ e2LT3dd3Tx"" folds",2026-01-03T11:12:18.238Z,176743873823800
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-03T11:12:17.184Z,176743873718406
"""Z9Z9 @ xswHkyUXqL"" posts a small blind of 200",2026-01-03T11:12:17.184Z,176743873718405
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (156685) | #2 ""black @ e2LT3dd3Tx"" (104400) | #10 ""Z9Z9 @ xswHkyUXqL"" (188915)",2026-01-03T11:12:17.184Z,176743873718401
"-- starting hand #162 (id: eyoyp3atai90)  (No Limit Texas Hold'em) (dealer: ""black @ e2LT3dd3Tx"") --",2026-01-03T11:12:17.184Z,176743873718400
"-- ending hand #161 --",2026-01-03T11:12:14.270Z,176743873427002
"""Z9Z9 @ xswHkyUXqL"" collected 400 from pot",2026-01-03T11:12:14.270Z,176743873427001
"Uncalled bet of 200 returned to ""Z9Z9 @ xswHkyUXqL""",2026-01-03T11:12:14.270Z,176743873427000
"""black @ e2LT3dd3Tx"" folds",2026-01-03T11:12:13.465Z,176743873346500
"""LIT @ Mw0SATaN53"" folds",2026-01-03T11:12:12.405Z,176743873240500
"""Z9Z9 @ xswHkyUXqL"" posts a big blind of 400",2026-01-03T11:12:09.780Z,176743872978006
"""black @ e2LT3dd3Tx"" posts a small blind of 200",2026-01-03T11:12:09.780Z,176743872978005
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (156685) | #2 ""black @ e2LT3dd3Tx"" (104600) | #10 ""Z9Z9 @ xswHkyUXqL"" (188715)",2026-01-03T11:12:09.780Z,176743872978001
"-- starting hand #161 (id: bouc3hfkl2uz)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-03T11:12:09.780Z,176743872978000
"-- ending hand #160 --",2026-01-03T11:12:06.834Z,176743872683402
"""Z9Z9 @ xswHkyUXqL"" collected 14400 from pot",2026-01-03T11:12:06.834Z,176743872683401
"Uncalled bet of 10800 returned to ""Z9Z9 @ xswHkyUXqL""",2026-01-03T11:12:06.834Z,176743872683400
"""black @ e2LT3dd3Tx"" folds",2026-01-03T11:12:06.011Z,176743872601100
"""Z9Z9 @ xswHkyUXqL"" bets 10800",2026-01-03T11:12:04.240Z,176743872424000
"""black @ e2LT3dd3Tx"" checks",2026-01-03T11:12:00.263Z,176743872026300
"Turn: 10♥, 9♠, 9♦ [3♥]",2026-01-03T11:11:58.878Z,176743871887800
"""black @ e2LT3dd3Tx"" calls 4800",2026-01-03T11:11:58.031Z,176743871803100
"""LIT @ Mw0SATaN53"" folds",2026-01-03T11:11:56.621Z,176743871662100
"""Z9Z9 @ xswHkyUXqL"" bets 4800",2026-01-03T11:11:55.480Z,176743871548000
"""black @ e2LT3dd3Tx"" checks",2026-01-03T11:11:52.988Z,176743871298800
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:11:51.419Z,176743871141900
"Flop:  [10♥, 9♠, 9♦]",2026-01-03T11:11:49.469Z,176743870946900
"""LIT @ Mw0SATaN53"" calls 1600",2026-01-03T11:11:48.666Z,176743870866600
"""Z9Z9 @ xswHkyUXqL"" calls 1600",2026-01-03T11:11:47.436Z,176743870743600
"""black @ e2LT3dd3Tx"" raises to 1600",2026-01-03T11:11:46.100Z,176743870610000
"""LIT @ Mw0SATaN53"" calls 400",2026-01-03T11:11:42.621Z,176743870262100
"""Z9Z9 @ xswHkyUXqL"" calls 400",2026-01-03T11:11:41.534Z,176743870153400
"""black @ e2LT3dd3Tx"" posts a big blind of 400",2026-01-03T11:11:36.412Z,176743869641206
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-03T11:11:36.412Z,176743869641205
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (158285) | #2 ""black @ e2LT3dd3Tx"" (111000) | #10 ""Z9Z9 @ xswHkyUXqL"" (180715)",2026-01-03T11:11:36.412Z,176743869641201
"-- starting hand #160 (id: bclduzg5v1al)  (No Limit Texas Hold'em) (dealer: ""Z9Z9 @ xswHkyUXqL"") --",2026-01-03T11:11:36.412Z,176743869641200
"""Z9Z9 @ xswHkyUXqL"" shows a 9♣, 10♥.",2026-01-03T11:11:34.160Z,176743869416000
"-- ending hand #159 --",2026-01-03T11:11:32.726Z,176743869272602
"""black @ e2LT3dd3Tx"" collected 21600 from pot",2026-01-03T11:11:32.726Z,176743869272601
"Uncalled bet of 21600 returned to ""black @ e2LT3dd3Tx""",2026-01-03T11:11:32.726Z,176743869272600
"""LIT @ Mw0SATaN53"" folds",2026-01-03T11:11:31.914Z,176743869191400
"""black @ e2LT3dd3Tx"" bets 21600",2026-01-03T11:11:30.688Z,176743869068800
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:11:27.723Z,176743868772300
"River: K♦, 8♣, 4♦, 7♣ [6♣]",2026-01-03T11:11:26.316Z,176743868631600
"""LIT @ Mw0SATaN53"" calls 7200",2026-01-03T11:11:25.513Z,176743868551300
"""black @ e2LT3dd3Tx"" bets 7200",2026-01-03T11:11:23.642Z,176743868364200
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:11:20.899Z,176743868089900
"Turn: K♦, 8♣, 4♦ [7♣]",2026-01-03T11:11:19.492Z,176743867949200
"""LIT @ Mw0SATaN53"" calls 3000",2026-01-03T11:11:18.687Z,176743867868700
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T11:11:17.471Z,176743867747100
"""black @ e2LT3dd3Tx"" raises to 3000",2026-01-03T11:11:15.884Z,176743867588400
"""LIT @ Mw0SATaN53"" bets 1200",2026-01-03T11:11:11.679Z,176743867167900
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T11:11:09.184Z,176743866918400
"Flop:  [K♦, 8♣, 4♦]",2026-01-03T11:11:07.453Z,176743866745300
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:11:06.649Z,176743866664900
"""Z9Z9 @ xswHkyUXqL"" calls 400",2026-01-03T11:11:05.560Z,176743866556000
"""black @ e2LT3dd3Tx"" calls 400",2026-01-03T11:11:03.464Z,176743866346400
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-03T11:11:02.241Z,176743866224107
"""Z9Z9 @ xswHkyUXqL"" posts a small blind of 200",2026-01-03T11:11:02.241Z,176743866224106
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (168885) | #2 ""black @ e2LT3dd3Tx"" (100000) | #10 ""Z9Z9 @ xswHkyUXqL"" (181115)",2026-01-03T11:11:02.241Z,176743866224102
"-- starting hand #159 (id: rxl3z9pzvsln)  (No Limit Texas Hold'em) (dealer: ""black @ e2LT3dd3Tx"") --",2026-01-03T11:11:02.241Z,176743866224101
"The admin updated the player ""black @ e2LT3dd3Tx"" stack from 0 to 100000.",2026-01-03T11:11:02.241Z,176743866224100
"-- ending hand #158 --",2026-01-03T11:10:59.220Z,176743865922002
"""Z9Z9 @ xswHkyUXqL"" collected 1204 from pot with Two Pair, 7's & 6's (combination: 7♥, 7♠, 6♥, 6♣, A♣)",2026-01-03T11:10:59.220Z,176743865922001
"""Z9Z9 @ xswHkyUXqL"" collected 2394 from pot with Two Pair, 7's & 6's (combination: 7♥, 7♠, 6♥, 6♣, A♣)",2026-01-03T11:10:59.220Z,176743865922000
"River: 4♣, A♣, 6♣, 2♥ [7♠]",2026-01-03T11:10:55.216Z,176743865521600
"""Z9Z9 @ xswHkyUXqL"" shows a 6♥, 7♥.",2026-01-03T11:10:51.178Z,176743865117802
"""black @ e2LT3dd3Tx"" shows a 5♠, Q♠.",2026-01-03T11:10:51.178Z,176743865117801
"Uncalled bet of 2697 returned to ""Z9Z9 @ xswHkyUXqL""",2026-01-03T11:10:51.178Z,176743865117800
"""LIT @ Mw0SATaN53"" folds",2026-01-03T11:10:50.367Z,176743865036700
"""Z9Z9 @ xswHkyUXqL"" bets 2697",2026-01-03T11:10:49.089Z,176743864908900
"Turn: 4♣, A♣, 6♣ [2♥]",2026-01-03T11:10:39.823Z,176743863982300
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:10:39.002Z,176743863900200
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T11:10:37.724Z,176743863772400
"Flop:  [4♣, A♣, 6♣]",2026-01-03T11:10:27.112Z,176743862711200
"""Z9Z9 @ xswHkyUXqL"" calls 1400",2026-01-03T11:10:26.255Z,176743862625500
"""black @ e2LT3dd3Tx"" calls 798 and go all in",2026-01-03T11:10:24.493Z,176743862449300
"""LIT @ Mw0SATaN53"" raises to 1400",2026-01-03T11:10:23.229Z,176743862322900
"WARNING: the admin queued the stack change for the player ""black @ e2LT3dd3Tx"" adding 100000 chips in the next hand.",2026-01-03T11:10:19.493Z,176743861949300
"""Z9Z9 @ xswHkyUXqL"" posts a big blind of 400",2026-01-03T11:10:15.589Z,176743861558906
"""black @ e2LT3dd3Tx"" posts a small blind of 200",2026-01-03T11:10:15.589Z,176743861558905
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (170285) | #2 ""black @ e2LT3dd3Tx"" (798) | #10 ""Z9Z9 @ xswHkyUXqL"" (178917)",2026-01-03T11:10:15.589Z,176743861558901
"-- starting hand #158 (id: qane4jepeudo)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-03T11:10:15.589Z,176743861558900
"-- ending hand #157 --",2026-01-03T11:10:12.586Z,176743861258601
"""black @ e2LT3dd3Tx"" collected 798 from pot with Full House, 10's over 6's (combination: 10♣, 10♥, 10♦, 6♣, 6♠)",2026-01-03T11:10:12.586Z,176743861258600
"River: 10♣, 10♥, 10♦, 6♠ [4♦]",2026-01-03T11:10:08.585Z,176743860858500
"Turn: 10♣, 10♥, 10♦ [6♠]",2026-01-03T11:10:04.560Z,176743860456000
"Flop:  [10♣, 10♥, 10♦]",2026-01-03T11:10:00.521Z,176743860052100
"""black @ e2LT3dd3Tx"" shows a K♠, 6♣.",2026-01-03T11:09:56.515Z,176743859651502
"""LIT @ Mw0SATaN53"" shows a 9♠, K♦.",2026-01-03T11:09:56.515Z,176743859651501
"Uncalled bet of 1 returned to ""LIT @ Mw0SATaN53""",2026-01-03T11:09:56.515Z,176743859651500
"""LIT @ Mw0SATaN53"" calls 400",2026-01-03T11:09:55.687Z,176743859568700
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T11:09:53.849Z,176743859384900
"""black @ e2LT3dd3Tx"" posts a big blind of 399 and go all in ",2026-01-03T11:09:47.890Z,176743858789006
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-03T11:09:47.890Z,176743858789005
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (170684) | #2 ""black @ e2LT3dd3Tx"" (399) | #10 ""Z9Z9 @ xswHkyUXqL"" (178917)",2026-01-03T11:09:47.890Z,176743858789001
"-- starting hand #157 (id: uejjg0vjvlbp)  (No Limit Texas Hold'em) (dealer: ""Z9Z9 @ xswHkyUXqL"") --",2026-01-03T11:09:47.890Z,176743858789000
"-- ending hand #156 --",2026-01-03T11:09:44.870Z,176743858487004
"""Z9Z9 @ xswHkyUXqL"" collected 534 from pot with A High (combination: A♣, Q♥, 10♥, 8♠, 5♣)",2026-01-03T11:09:44.870Z,176743858487003
"""black @ e2LT3dd3Tx"" collected 399 from pot with Pair, 8's (combination: 8♥, 8♠, A♣, Q♥, 9♥)",2026-01-03T11:09:44.870Z,176743858487002
"""black @ e2LT3dd3Tx"" shows a 8♥, 9♥.",2026-01-03T11:09:44.870Z,176743858487001
"""Z9Z9 @ xswHkyUXqL"" shows a 5♣, 10♥.",2026-01-03T11:09:44.870Z,176743858487000
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:09:44.012Z,176743858401200
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T11:09:42.918Z,176743858291800
"River: Q♥, 3♦, 8♠, 4♦ [A♣]",2026-01-03T11:09:41.504Z,176743858150400
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:09:40.701Z,176743858070100
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T11:09:36.735Z,176743857673500
"Turn: Q♥, 3♦, 8♠ [4♦]",2026-01-03T11:09:33.599Z,176743857359900
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:09:32.743Z,176743857274300
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T11:09:31.340Z,176743857134000
"Flop:  [Q♥, 3♦, 8♠]",2026-01-03T11:09:29.688Z,176743856968800
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:09:28.882Z,176743856888200
"""Z9Z9 @ xswHkyUXqL"" calls 400",2026-01-03T11:09:26.805Z,176743856680500
"""black @ e2LT3dd3Tx"" calls 133 and go all in",2026-01-03T11:09:19.294Z,176743855929400
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-03T11:09:16.773Z,176743855677306
"""Z9Z9 @ xswHkyUXqL"" posts a small blind of 200",2026-01-03T11:09:16.773Z,176743855677305
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (171084) | #2 ""black @ e2LT3dd3Tx"" (133) | #10 ""Z9Z9 @ xswHkyUXqL"" (178783)",2026-01-03T11:09:16.773Z,176743855677301
"-- starting hand #156 (id: 2yjnbxjntxbh)  (No Limit Texas Hold'em) (dealer: ""black @ e2LT3dd3Tx"") --",2026-01-03T11:09:16.773Z,176743855677300
"-- ending hand #155 --",2026-01-03T11:09:13.768Z,176743855376804
"""LIT @ Mw0SATaN53"" collected 171084 from pot with Full House, 3's over 2's (combination: 3♥, 3♦, 3♣, 2♦, 2♥)",2026-01-03T11:09:13.768Z,176743855376803
"""LIT @ Mw0SATaN53"" shows a 3♥, 3♦.",2026-01-03T11:09:13.768Z,176743855376802
"""black @ e2LT3dd3Tx"" shows a A♠, 7♦.",2026-01-03T11:09:13.768Z,176743855376801
"Uncalled bet of 133 returned to ""black @ e2LT3dd3Tx""",2026-01-03T11:09:13.768Z,176743855376800
"""LIT @ Mw0SATaN53"" calls 69792 and go all in",2026-01-03T11:09:12.945Z,176743855294500
"""black @ e2LT3dd3Tx"" bets 69925 and go all in",2026-01-03T11:09:11.009Z,176743855100900
"River: 3♣, A♣, Q♠, 2♦ [2♥]",2026-01-03T11:09:05.148Z,176743854514800
"""black @ e2LT3dd3Tx"" calls 13650",2026-01-03T11:09:04.264Z,176743854426400
"""LIT @ Mw0SATaN53"" raises to 13650",2026-01-03T11:08:57.633Z,176743853763300
"""Z9Z9 @ xswHkyUXqL"" folds",2026-01-03T11:08:53.300Z,176743853330000
"""black @ e2LT3dd3Tx"" bets 3150",2026-01-03T11:08:51.838Z,176743853183800
"Turn: 3♣, A♣, Q♠ [2♦]",2026-01-03T11:08:48.934Z,176743852893400
"""LIT @ Mw0SATaN53"" checks",2026-01-03T11:08:48.100Z,176743852810000
"""Z9Z9 @ xswHkyUXqL"" checks",2026-01-03T11:08:46.955Z,176743852695500
