entry,at,order
"Turn: 5♥, 9♦, 6♣ [A♣]",2025-12-30T10:40:43.060Z,176709124306000
"""Z9z9 @ xswHkyUXqL"" calls 3000",2025-12-30T10:40:42.250Z,176709124225000
"""zxc2 @ cIaXP7lyE_"" bets 3000",2025-12-30T10:40:40.978Z,176709124097800
"""Z9z9 @ xswHkyUXqL"" checks",2025-12-30T10:40:38.011Z,176709123801100
"Flop:  [5♥, 9♦, 6♣]",2025-12-30T10:40:34.412Z,176709123441200
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:40:33.582Z,176709123358200
"""Z9z9 @ xswHkyUXqL"" calls 1800",2025-12-30T10:40:32.495Z,176709123249500
"""zxc2 @ cIaXP7lyE_"" raises to 1800",2025-12-30T10:40:30.227Z,176709123022700
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T10:40:27.775Z,176709122777500
"""Black @ eLlYR19TDN"" posts a big blind of 400",2025-12-30T10:40:26.547Z,176709122654707
"""Z9z9 @ xswHkyUXqL"" posts a small blind of 200",2025-12-30T10:40:26.547Z,176709122654706
"Player stacks: #1 ""Black @ eLlYR19TDN"" (139600) | #7 ""LIT2 @ Mw0SATaN53"" (411600) | #8 ""zxc2 @ cIaXP7lyE_"" (368625) | #10 ""Z9z9 @ xswHkyUXqL"" (141500)",2025-12-30T10:40:26.547Z,176709122654701
"-- starting hand #478 (id: k4wjpplosrgl)  (No Limit Texas Hold'em) (dealer: ""zxc2 @ cIaXP7lyE_"") --",2025-12-30T10:40:26.547Z,176709122654700
-- ending hand #477 --,2025-12-30T10:40:20.544Z,176709122054402
"""Black @ eLlYR19TDN"" collected 37800 from pot with Three of a Kind, Q's (combination: Q♣, Q♠, Q♥, J♠, 9♠)",2025-12-30T10:40:20.544Z,176709122054401
"""Black @ eLlYR19TDN"" shows a 7♣, Q♣.",2025-12-30T10:40:20.544Z,176709122054400
"""LIT2 @ Mw0SATaN53"" calls 12600",2025-12-30T10:40:19.736Z,176709121973600
"""Black @ eLlYR19TDN"" bets 12600",2025-12-30T10:40:13.198Z,176709121319800
"River: J♠, Q♠, 9♠, 8♥ [Q♥]",2025-12-30T10:40:10.501Z,176709121050100
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T10:40:09.673Z,176709120967300
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:40:08.494Z,176709120849400
"Turn: J♠, Q♠, 9♠ [8♥]",2025-12-30T10:40:07.137Z,176709120713700
"""Black @ eLlYR19TDN"" calls 4200",2025-12-30T10:40:06.333Z,176709120633300
"""LIT2 @ Mw0SATaN53"" bets 4200",2025-12-30T10:40:04.504Z,176709120450400
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:40:01.972Z,176709120197200
"Flop:  [J♠, Q♠, 9♠]",2025-12-30T10:40:00.155Z,176709120015500
"""Black @ eLlYR19TDN"" calls 1800",2025-12-30T10:39:59.298Z,176709119929800
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T10:39:58.224Z,176709119822400
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T10:39:57.126Z,176709119712600
"""LIT2 @ Mw0SATaN53"" raises to 1800",2025-12-30T10:39:55.913Z,176709119591300
"""Black @ eLlYR19TDN"" calls 400",2025-12-30T10:39:53.723Z,176709119372300
"""Z9z9 @ xswHkyUXqL"" posts a big blind of 400",2025-12-30T10:39:52.368Z,176709119236807
"""zxc2 @ cIaXP7lyE_"" posts a small blind of 200",2025-12-30T10:39:52.368Z,176709119236806
"Player stacks: #1 ""Black @ eLlYR19TDN"" (120400) | #7 ""LIT2 @ Mw0SATaN53"" (430200) | #8 ""zxc2 @ cIaXP7lyE_"" (368825) | #10 ""Z9z9 @ xswHkyUXqL"" (141900)",2025-12-30T10:39:52.368Z,176709119236801
"-- starting hand #477 (id: wzlfo5vv48iu)  (No Limit Texas Hold'em) (dealer: ""LIT2 @ Mw0SATaN53"") --",2025-12-30T10:39:52.368Z,176709119236800
-- ending hand #476 --,2025-12-30T10:39:49.437Z,176709118943702
"""LIT2 @ Mw0SATaN53"" collected 5800 from pot",2025-12-30T10:39:49.437Z,176709118943701
"Uncalled bet of 5800 returned to ""LIT2 @ Mw0SATaN53""",2025-12-30T10:39:49.437Z,176709118943700
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:39:48.578Z,176709118857800
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T10:39:47.525Z,176709118752500
"""LIT2 @ Mw0SATaN53"" bets 5800",2025-12-30T10:39:43.230Z,176709118323000
"Flop:  [5♣, 4♣, 4♦]",2025-12-30T10:39:40.528Z,176709118052800
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T10:39:39.669Z,176709117966900
"""LIT2 @ Mw0SATaN53"" calls 1800",2025-12-30T10:39:38.589Z,176709117858900
"""Black @ eLlYR19TDN"" calls 1800",2025-12-30T10:39:37.203Z,176709117720300
"""Z9z9 @ xswHkyUXqL"" raises to 1800",2025-12-30T10:39:35.469Z,176709117546900
"""zxc2 @ cIaXP7lyE_"" posts a big blind of 400",2025-12-30T10:39:30.360Z,176709117036007
"""LIT2 @ Mw0SATaN53"" posts a small blind of 200",2025-12-30T10:39:30.360Z,176709117036006
"Player stacks: #1 ""Black @ eLlYR19TDN"" (122200) | #7 ""LIT2 @ Mw0SATaN53"" (426200) | #8 ""zxc2 @ cIaXP7lyE_"" (369225) | #10 ""Z9z9 @ xswHkyUXqL"" (143700)",2025-12-30T10:39:30.360Z,176709117036001
"-- starting hand #476 (id: s8if7dyylj7t)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2025-12-30T10:39:30.360Z,176709117036000
-- ending hand #475 --,2025-12-30T10:39:27.425Z,176709116742502
"""Black @ eLlYR19TDN"" collected 16000 from pot",2025-12-30T10:39:27.425Z,176709116742501
"Uncalled bet of 16000 returned to ""Black @ eLlYR19TDN""",2025-12-30T10:39:27.425Z,176709116742500
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T10:39:26.562Z,176709116656200
"""Black @ eLlYR19TDN"" bets 16000",2025-12-30T10:39:23.268Z,176709116326800
"River: 3♠, J♥, Q♣, K♥ [8♣]",2025-12-30T10:39:20.072Z,176709116007200
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T10:39:19.248Z,176709115924800
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:39:16.809Z,176709115680900
"Turn: 3♠, J♥, Q♣ [K♥]",2025-12-30T10:39:13.940Z,176709115394000
"""Black @ eLlYR19TDN"" calls 4800",2025-12-30T10:39:13.108Z,176709115310800
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T10:39:11.601Z,176709115160100
"""zxc2 @ cIaXP7lyE_"" bets 4800",2025-12-30T10:39:09.868Z,176709114986800
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:39:03.715Z,176709114371500
"Flop:  [3♠, J♥, Q♣]",2025-12-30T10:39:01.879Z,176709114187900
"""Z9z9 @ xswHkyUXqL"" calls 2000",2025-12-30T10:39:00.995Z,176709114099500
"""zxc2 @ cIaXP7lyE_"" calls 2000",2025-12-30T10:38:54.266Z,176709113426600
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T10:38:52.390Z,176709113239000
"""Black @ eLlYR19TDN"" raises to 2000",2025-12-30T10:38:51.293Z,176709113129300
"""Z9z9 @ xswHkyUXqL"" calls 400",2025-12-30T10:38:48.665Z,176709112866500
"""zxc2 @ cIaXP7lyE_"" calls 400",2025-12-30T10:38:45.957Z,176709112595700
"""LIT2 @ Mw0SATaN53"" posts a big blind of 400",2025-12-30T10:38:44.766Z,176709112476607
"""Black @ eLlYR19TDN"" posts a small blind of 200",2025-12-30T10:38:44.766Z,176709112476606
"Player stacks: #1 ""Black @ eLlYR19TDN"" (113000) | #7 ""LIT2 @ Mw0SATaN53"" (426600) | #8 ""zxc2 @ cIaXP7lyE_"" (376025) | #10 ""Z9z9 @ xswHkyUXqL"" (145700)",2025-12-30T10:38:44.766Z,176709112476601
"-- starting hand #475 (id: 0uz5j97bpubh)  (No Limit Texas Hold'em) (dealer: ""Z9z9 @ xswHkyUXqL"") --",2025-12-30T10:38:44.766Z,176709112476600
-- ending hand #474 --,2025-12-30T10:38:38.762Z,176709111876202
"""zxc2 @ cIaXP7lyE_"" collected 3800 from pot with Pair, 6's (combination: 6♣, 6♥, K♠, J♣, 9♥)",2025-12-30T10:38:38.762Z,176709111876201
"""zxc2 @ cIaXP7lyE_"" shows a 3♣, 6♣.",2025-12-30T10:38:38.762Z,176709111876200
"""Black @ eLlYR19TDN"" calls 400",2025-12-30T10:38:37.952Z,176709111795200
"""zxc2 @ cIaXP7lyE_"" bets 400",2025-12-30T10:38:36.444Z,176709111644400
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:38:34.694Z,176709111469400
"River: K♠, 9♥, 6♥, 2♦ [J♣]",2025-12-30T10:38:33.481Z,176709111348100
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T10:38:32.649Z,176709111264900
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:38:30.724Z,176709111072400
"Turn: K♠, 9♥, 6♥ [2♦]",2025-12-30T10:38:29.388Z,176709110938800
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T10:38:28.568Z,176709110856800
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:38:27.108Z,176709110710800
"Flop:  [K♠, 9♥, 6♥]",2025-12-30T10:38:24.679Z,176709110467900
"""zxc2 @ cIaXP7lyE_"" calls 1400",2025-12-30T10:38:23.832Z,176709110383200
"""Black @ eLlYR19TDN"" raises to 1400",2025-12-30T10:38:22.473Z,176709110247300
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T10:38:19.862Z,176709109986200
"""zxc2 @ cIaXP7lyE_"" calls 400",2025-12-30T10:38:13.471Z,176709109347100
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T10:38:12.316Z,176709109231600
"""Black @ eLlYR19TDN"" posts a big blind of 400",2025-12-30T10:38:10.945Z,176709109094507
"""Z9z9 @ xswHkyUXqL"" posts a small blind of 200",2025-12-30T10:38:10.945Z,176709109094506
"Player stacks: #1 ""Black @ eLlYR19TDN"" (114800) | #7 ""LIT2 @ Mw0SATaN53"" (426600) | #8 ""zxc2 @ cIaXP7lyE_"" (374025) | #10 ""Z9z9 @ xswHkyUXqL"" (145900)",2025-12-30T10:38:10.945Z,176709109094501
"-- starting hand #474 (id: a4vdudy5egtv)  (No Limit Texas Hold'em) (dealer: ""zxc2 @ cIaXP7lyE_"") --",2025-12-30T10:38:10.945Z,176709109094500
-- ending hand #473 --,2025-12-30T10:38:08.012Z,176709108801202
"""Z9z9 @ xswHkyUXqL"" collected 3800 from pot",2025-12-30T10:38:08.012Z,176709108801201
"Uncalled bet of 3800 returned to ""Z9z9 @ xswHkyUXqL""",2025-12-30T10:38:08.012Z,176709108801200
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T10:38:07.207Z,176709108720700
"""Z9z9 @ xswHkyUXqL"" bets 3800",2025-12-30T10:38:05.867Z,176709108586700
"Flop:  [K♥, 3♠, 8♦]",2025-12-30T10:38:01.980Z,176709108198000
"""LIT2 @ Mw0SATaN53"" calls 1800",2025-12-30T10:38:01.104Z,176709108110400
"""Z9z9 @ xswHkyUXqL"" raises to 1800",2025-12-30T10:37:59.780Z,176709107978000
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T10:37:52.635Z,176709107263500
"""LIT2 @ Mw0SATaN53"" calls 400",2025-12-30T10:37:51.547Z,176709107154700
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:37:50.053Z,176709107005300
"""Z9z9 @ xswHkyUXqL"" posts a big blind of 400",2025-12-30T10:37:48.805Z,176709106880507
"""zxc2 @ cIaXP7lyE_"" posts a small blind of 200",2025-12-30T10:37:48.805Z,176709106880506
"Player stacks: #1 ""Black @ eLlYR19TDN"" (114800) | #7 ""LIT2 @ Mw0SATaN53"" (428400) | #8 ""zxc2 @ cIaXP7lyE_"" (374225) | #10 ""Z9z9 @ xswHkyUXqL"" (143900)",2025-12-30T10:37:48.805Z,176709106880501
"-- starting hand #473 (id: 0kzxd2wnewz5)  (No Limit Texas Hold'em) (dealer: ""LIT2 @ Mw0SATaN53"") --",2025-12-30T10:37:48.805Z,176709106880500
-- ending hand #472 --,2025-12-30T10:37:45.883Z,176709106588302
"""Z9z9 @ xswHkyUXqL"" collected 3400 from pot",2025-12-30T10:37:45.883Z,176709106588301
"Uncalled bet of 3400 returned to ""Z9z9 @ xswHkyUXqL""",2025-12-30T10:37:45.883Z,176709106588300
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:37:45.033Z,176709106503300
"""Z9z9 @ xswHkyUXqL"" bets 3400",2025-12-30T10:37:42.430Z,176709106243000
"Turn: A♥, 5♦, J♣ [K♣]",2025-12-30T10:37:25.913Z,176709104591300
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:37:25.093Z,176709104509300
"""Z9z9 @ xswHkyUXqL"" checks",2025-12-30T10:37:23.570Z,176709104357000
"Flop:  [A♥, 5♦, J♣]",2025-12-30T10:37:20.711Z,176709104071100
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T10:37:19.894Z,176709103989400
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T10:37:18.798Z,176709103879800
"""Black @ eLlYR19TDN"" calls 1400",2025-12-30T10:37:17.668Z,176709103766800
"""Z9z9 @ xswHkyUXqL"" raises to 1400",2025-12-30T10:37:16.165Z,176709103616500
"""zxc2 @ cIaXP7lyE_"" posts a big blind of 400",2025-12-30T10:37:11.863Z,176709103186307
"""LIT2 @ Mw0SATaN53"" posts a small blind of 200",2025-12-30T10:37:11.863Z,176709103186306
"Player stacks: #1 ""Black @ eLlYR19TDN"" (116200) | #7 ""LIT2 @ Mw0SATaN53"" (428600) | #8 ""zxc2 @ cIaXP7lyE_"" (374625) | #10 ""Z9z9 @ xswHkyUXqL"" (141900)",2025-12-30T10:37:11.863Z,176709103186301
"-- starting hand #472 (id: gnyddj5cpb1g)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2025-12-30T10:37:11.863Z,176709103186300
-- ending hand #471 --,2025-12-30T10:37:05.752Z,176709102575202
"""LIT2 @ Mw0SATaN53"" collected 1000 from pot with Flush, Qc High (combination: Q♣, 10♣, 8♣, 7♣, 2♣)",2025-12-30T10:37:05.752Z,176709102575201
"""LIT2 @ Mw0SATaN53"" shows a 8♣, 10♠.",2025-12-30T10:37:05.752Z,176709102575200
"""Z9z9 @ xswHkyUXqL"" checks",2025-12-30T10:37:04.948Z,176709102494800
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T10:37:03.494Z,176709102349400
"River: 10♣, Q♣, 7♣, 2♣ [6♦]",2025-12-30T10:37:02.294Z,176709102229400
"""Z9z9 @ xswHkyUXqL"" checks",2025-12-30T10:37:01.450Z,176709102145000
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T10:36:59.781Z,176709101978100
"Turn: 10♣, Q♣, 7♣ [2♣]",2025-12-30T10:36:57.931Z,176709101793100
"""Z9z9 @ xswHkyUXqL"" checks",2025-12-30T10:36:57.121Z,176709101712100
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T10:36:52.396Z,176709101239600
"Flop:  [10♣, Q♣, 7♣]",2025-12-30T10:36:50.524Z,176709101052400
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T10:36:49.713Z,176709100971300
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:36:48.563Z,176709100856300
"""Z9z9 @ xswHkyUXqL"" calls 400",2025-12-30T10:36:47.330Z,176709100733000
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T10:36:44.865Z,176709100486500
"""LIT2 @ Mw0SATaN53"" posts a big blind of 400",2025-12-30T10:36:43.617Z,176709100361707
"""Black @ eLlYR19TDN"" posts a small blind of 200",2025-12-30T10:36:43.617Z,176709100361706
"Player stacks: #1 ""Black @ eLlYR19TDN"" (116400) | #7 ""LIT2 @ Mw0SATaN53"" (428000) | #8 ""zxc2 @ cIaXP7lyE_"" (374625) | #10 ""Z9z9 @ xswHkyUXqL"" (142300)",2025-12-30T10:36:43.617Z,176709100361701
"-- starting hand #471 (id: x78i1tiaosv1)  (No Limit Texas Hold'em) (dealer: ""Z9z9 @ xswHkyUXqL"") --",2025-12-30T10:36:43.617Z,176709100361700
-- ending hand #470 --,2025-12-30T10:36:40.684Z,176709100068402
"""zxc2 @ cIaXP7lyE_"" collected 71250 from pot",2025-12-30T10:36:40.684Z,176709100068401
"Uncalled bet of 53437 returned to ""zxc2 @ cIaXP7lyE_""",2025-12-30T10:36:40.684Z,176709100068400
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:36:39.873Z,176709099987300
"""zxc2 @ cIaXP7lyE_"" bets 53437",2025-12-30T10:36:25.014Z,176709098501400
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:36:21.312Z,176709098131200
"River: Q♥, 3♥, 7♦, 9♦ [4♠]",2025-12-30T10:36:19.774Z,176709097977400
"""zxc2 @ cIaXP7lyE_"" calls 21375",2025-12-30T10:36:18.893Z,176709097889300
"""Black @ eLlYR19TDN"" bets 21375",2025-12-30T10:36:17.136Z,176709097713600
"Turn: Q♥, 3♥, 7♦ [9♦]",2025-12-30T10:36:13.370Z,176709097337000
"""zxc2 @ cIaXP7lyE_"" calls 8550",2025-12-30T10:36:12.529Z,176709097252900
"""Black @ eLlYR19TDN"" bets 8550",2025-12-30T10:36:10.494Z,176709097049400
"Flop:  [Q♥, 3♥, 7♦]",2025-12-30T10:36:06.768Z,176709096676800
"""zxc2 @ cIaXP7lyE_"" calls 5600",2025-12-30T10:36:05.960Z,176709096596000
"""Black @ eLlYR19TDN"" raises to 5600",2025-12-30T10:36:03.038Z,176709096303800
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T10:36:00.246Z,176709096024600
"""zxc2 @ cIaXP7lyE_"" raises to 1800",2025-12-30T10:35:58.943Z,176709095894300
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T10:35:56.496Z,176709095649600
"""Black @ eLlYR19TDN"" posts a big blind of 400",2025-12-30T10:35:55.094Z,176709095509407
"""Z9z9 @ xswHkyUXqL"" posts a small blind of 200",2025-12-30T10:35:55.094Z,176709095509406
"Player stacks: #1 ""Black @ eLlYR19TDN"" (151925) | #7 ""LIT2 @ Mw0SATaN53"" (428000) | #8 ""zxc2 @ cIaXP7lyE_"" (338900) | #10 ""Z9z9 @ xswHkyUXqL"" (142500)",2025-12-30T10:35:55.094Z,176709095509401
"-- starting hand #470 (id: ivh6joobqqsz)  (No Limit Texas Hold'em) (dealer: ""zxc2 @ cIaXP7lyE_"") --",2025-12-30T10:35:55.094Z,176709095509400
-- ending hand #469 --,2025-12-30T10:35:52.160Z,176709095216002
"""zxc2 @ cIaXP7lyE_"" collected 1200 from pot",2025-12-30T10:35:52.160Z,176709095216001
"Uncalled bet of 1200 returned to ""zxc2 @ cIaXP7lyE_""",2025-12-30T10:35:52.160Z,176709095216000
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:35:51.348Z,176709095134800
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T10:35:50.288Z,176709095028800
"""zxc2 @ cIaXP7lyE_"" bets 1200",2025-12-30T10:35:46.799Z,176709094679900
"Turn: 8♦, K♦, 9♣ [10♥]",2025-12-30T10:35:43.613Z,176709094361300
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:35:42.800Z,176709094280000
"""Z9z9 @ xswHkyUXqL"" checks",2025-12-30T10:35:41.722Z,176709094172200
"""zxc2 @ cIaXP7lyE_"" checks",2025-12-30T10:35:39.581Z,176709093958100
"Flop:  [8♦, K♦, 9♣]",2025-12-30T10:35:38.283Z,176709093828300
"""Z9z9 @ xswHkyUXqL"" checks",2025-12-30T10:35:37.479Z,176709093747900
"""zxc2 @ cIaXP7lyE_"" calls 400",2025-12-30T10:35:35.011Z,176709093501100
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T10:35:33.834Z,176709093383400
"""Black @ eLlYR19TDN"" calls 400",2025-12-30T10:35:32.697Z,176709093269700
"""Z9z9 @ xswHkyUXqL"" posts a big blind of 400",2025-12-30T10:35:30.786Z,176709093078607
"""zxc2 @ cIaXP7lyE_"" posts a small blind of 200",2025-12-30T10:35:30.786Z,176709093078606
"Player stacks: #1 ""Black @ eLlYR19TDN"" (152325) | #7 ""LIT2 @ Mw0SATaN53"" (428000) | #8 ""zxc2 @ cIaXP7lyE_"" (338100) | #10 ""Z9z9 @ xswHkyUXqL"" (142900)",2025-12-30T10:35:30.786Z,176709093078601
"-- starting hand #469 (id: fxr7buim88bw)  (No Limit Texas Hold'em) (dealer: ""LIT2 @ Mw0SATaN53"") --",2025-12-30T10:35:30.786Z,176709093078600
-- ending hand #468 --,2025-12-30T10:35:27.874Z,176709092787402
"""LIT2 @ Mw0SATaN53"" collected 10800 from pot",2025-12-30T10:35:27.874Z,176709092787401
"Uncalled bet of 10800 returned to ""LIT2 @ Mw0SATaN53""",2025-12-30T10:35:27.874Z,176709092787400
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T10:35:27.068Z,176709092706800
"""LIT2 @ Mw0SATaN53"" bets 10800",2025-12-30T10:35:22.158Z,176709092215800
"Turn: 6♣, 9♥, 9♣ [10♠]",2025-12-30T10:35:19.871Z,176709091987100
"""Z9z9 @ xswHkyUXqL"" calls 3600",2025-12-30T10:35:19.017Z,176709091901700
"""LIT2 @ Mw0SATaN53"" bets 3600",2025-12-30T10:35:17.558Z,176709091755800
"Flop:  [6♣, 9♥, 9♣]",2025-12-30T10:35:14.507Z,176709091450700
"""Z9z9 @ xswHkyUXqL"" calls 1600",2025-12-30T10:35:13.692Z,176709091369200
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T10:35:09.289Z,176709090928900
"""LIT2 @ Mw0SATaN53"" raises to 1600",2025-12-30T10:35:08.221Z,176709090822100
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:35:05.954Z,176709090595400
"""Z9z9 @ xswHkyUXqL"" calls 400",2025-12-30T10:35:04.878Z,176709090487800
"""zxc2 @ cIaXP7lyE_"" posts a big blind of 400",2025-12-30T10:35:02.470Z,176709090247007
"""LIT2 @ Mw0SATaN53"" posts a small blind of 200",2025-12-30T10:35:02.470Z,176709090247006
"Player stacks: #1 ""Black @ eLlYR19TDN"" (152325) | #7 ""LIT2 @ Mw0SATaN53"" (422400) | #8 ""zxc2 @ cIaXP7lyE_"" (338500) | #10 ""Z9z9 @ xswHkyUXqL"" (148100)",2025-12-30T10:35:02.470Z,176709090247001
"-- starting hand #468 (id: ktb5cy1v5vyq)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2025-12-30T10:35:02.470Z,176709090247000
-- ending hand #467 --,2025-12-30T10:34:59.497Z,176709089949702
"""LIT2 @ Mw0SATaN53"" collected 15600 from pot",2025-12-30T10:34:59.497Z,176709089949701
"Uncalled bet of 15600 returned to ""LIT2 @ Mw0SATaN53""",2025-12-30T10:34:59.497Z,176709089949700
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:34:58.688Z,176709089868800
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T10:34:57.608Z,176709089760800
"""LIT2 @ Mw0SATaN53"" bets 15600",2025-12-30T10:34:54.179Z,176709089417900
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:34:51.413Z,176709089141300
"River: 10♦, 5♦, 2♣, 7♣ [J♥]",2025-12-30T10:34:50.046Z,176709089004600
"""Black @ eLlYR19TDN"" calls 3600",2025-12-30T10:34:49.243Z,176709088924300
"""Z9z9 @ xswHkyUXqL"" calls 3600",2025-12-30T10:34:47.993Z,176709088799300
"""LIT2 @ Mw0SATaN53"" bets 3600",2025-12-30T10:34:46.710Z,176709088671000
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:34:44.248Z,176709088424800
"Turn: 10♦, 5♦, 2♣ [7♣]",2025-12-30T10:34:42.542Z,176709088254200
"""Z9z9 @ xswHkyUXqL"" checks",2025-12-30T10:34:41.712Z,176709088171200
"""LIT2 @ Mw0SATaN53"" checks",2025-12-30T10:34:38.334Z,176709087833400
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:34:37.188Z,176709087718800
"Flop:  [10♦, 5♦, 2♣]",2025-12-30T10:34:35.257Z,176709087525700
"""Z9z9 @ xswHkyUXqL"" calls 1600",2025-12-30T10:34:34.450Z,176709087445000
"""LIT2 @ Mw0SATaN53"" calls 1600",2025-12-30T10:34:31.752Z,176709087175200
"""Black @ eLlYR19TDN"" raises to 1600",2025-12-30T10:34:29.749Z,176709086974900
"""Z9z9 @ xswHkyUXqL"" calls 400",2025-12-30T10:34:26.908Z,176709086690800
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T10:34:24.695Z,176709086469500
"""LIT2 @ Mw0SATaN53"" posts a big blind of 400",2025-12-30T10:34:21.628Z,176709086162807
"""Black @ eLlYR19TDN"" posts a small blind of 200",2025-12-30T10:34:21.628Z,176709086162806
"Player stacks: #1 ""Black @ eLlYR19TDN"" (157525) | #7 ""LIT2 @ Mw0SATaN53"" (412000) | #8 ""zxc2 @ cIaXP7lyE_"" (338500) | #10 ""Z9z9 @ xswHkyUXqL"" (153300)",2025-12-30T10:34:21.628Z,176709086162801
"-- starting hand #467 (id: rkw2mmkcjztd)  (No Limit Texas Hold'em) (dealer: ""Z9z9 @ xswHkyUXqL"") --",2025-12-30T10:34:21.628Z,176709086162800
-- ending hand #466 --,2025-12-30T10:34:18.638Z,176709085863802
"""Black @ eLlYR19TDN"" collected 1400 from pot",2025-12-30T10:34:18.638Z,176709085863801
"Uncalled bet of 1400 returned to ""Black @ eLlYR19TDN""",2025-12-30T10:34:18.638Z,176709085863800
"""zxc2 @ cIaXP7lyE_"" folds",2025-12-30T10:34:17.817Z,176709085781700
"""LIT2 @ Mw0SATaN53"" folds",2025-12-30T10:34:16.735Z,176709085673500
"""Black @ eLlYR19TDN"" bets 1400",2025-12-30T10:34:14.843Z,176709085484300
"Flop:  [3♦, Q♥, 4♦]",2025-12-30T10:34:11.988Z,176709085198800
"""Black @ eLlYR19TDN"" checks",2025-12-30T10:34:11.073Z,176709085107300
"""Z9z9 @ xswHkyUXqL"" folds",2025-12-30T10:34:09.529Z,176709084952900
"""zxc2 @ cIaXP7lyE_"" calls 400",2025-12-30T10:34:08.130Z,176709084813000
"""LIT2 @ Mw0SATaN53"" calls 400",2025-12-30T10:34:07.023Z,176709084702300
"""Black @ eLlYR19TDN"" posts a big blind of 400",2025-12-30T10:34:04.986Z,176709084498607
"""Z9z9 @ xswHkyUXqL"" posts a small blind of 200",2025-12-30T10:34:04.986Z,176709084498606
"Player stacks: #1 ""Black @ eLlYR19TDN"" (156525) | #7 ""LIT2 @ Mw0SATaN53"" (412400) | #8 ""zxc2 @ cIaXP7lyE_"" (338900) | #10 ""Z9z9 @ xswHkyUXqL"" (153500)",2025-12-30T10:34:04.986Z,176709084498601
"-- starting hand #466 (id: qdkhz8s4d02p)  (No Limit Texas Hold'em) (dealer: ""zxc2 @ cIaXP7lyE_"") --",2025-12-30T10:34:04.986Z,176709084498600
-- ending hand #465 --,2025-12-30T10:34:01.988Z,176709084198802
"""Z9z9 @ xswHkyUXqL"" collected 1000 from pot",2025-12-30T10:34:01.988Z,176709084198801
"Uncalled bet of 1800 returned to ""Z9z9 @ xswHkyUXqL""",2025-12-30T10:34:01.988Z,176709084198800
"""Black @ eLlYR19TDN"" folds",2025-12-30T10:34:01.155Z,176709084115500
"""Z9z9 @ xswHkyUXqL"" raises to 2200",2025-12-30T10:33:59.600Z,176709083960000
